0.187073,10,shades,649600
0.177749,10,shades,649600
0.156231,10,shades,649600
0.153006,10,shades,649600
0.154736,10,shades,649600
0.225023,10,shades,649600
0.219072,10,shades,649600
0.224799,10,shades,649600
0.219788,10,shades,649600
0.193658,11,shades,649600
0.173959,11,shades,649600
0.237992,11,shades,649600
0.162276,11,shades,649600
0.167277,11,shades,649600
0.212281,11,shades,649600
0.191932,11,shades,649600
0.201722,11,shades,649600
0.185235,11,shades,649600
0.163257,11,shades,649600
0.178939,12,shades,649600
0.162015,12,shades,649600
0.163643,12,shades,649600
0.150704,12,shades,649600
0.161919,12,shades,649600
0.149894,12,shades,649600
0.150758,12,shades,649600
0.151075,12,shades,649600
0.177884,12,shades,649600
0.184855,12,shades,649600
0.159465,13,shades,649600
0.153184,13,shades,649600
0.179995,13,shades,649600
0.169126,13,shades,649600
0.165341,13,shades,649600
0.162449,13,shades,649600
0.190294,13,shades,649600
0.164877,13,shades,649600
0.268459,13,shades,649600
0.215862,13,shades,649600
0.159693,14,shades,649600
0.240656,14,shades,649600
0.154072,14,shades,649600
0.174195,14,shades,649600
0.179056,14,shades,649600
0.221971,14,shades,649600
0.205948,14,shades,649600
0.201232,14,shades,649600
0.226774,14,shades,649600
0.224879,14,shades,649600
0.152222,15,shades,649600
0.155810,15,shades,649600
0.182439,15,shades,649600
0.180152,15,shades,649600
0.194381,15,shades,649600
0.162885,15,shades,649600
0.180123,15,shades,649600
0.203456,15,shades,649600
0.189970,15,shades,649600
0.173630,15,shades,649600
0.159131,16,shades,649600
0.175423,16,shades,649600
0.163708,16,shades,649600
0.162177,16,shades,649600
0.190509,16,shades,649600
0.197523,16,shades,649600
0.201018,16,shades,649600
0.166500,16,shades,649600
0.148430,16,shades,649600
0.182358,16,shades,649600
0.213086,17,shades,649600
0.258891,17,shades,649600
0.183128,17,shades,649600
0.167684,17,shades,649600
0.188062,17,shades,649600
0.174319,17,shades,649600
0.195089,17,shades,649600
0.189149,17,shades,649600
0.204943,17,shades,649600
0.183788,17,shades,649600
0.173943,18,shades,649600
0.187184,18,shades,649600
0.178902,18,shades,649600
0.202735,18,shades,649600
0.184460,18,shades,649600
0.176351,18,shades,649600
0.172818,18,shades,649600
0.164738,18,shades,649600
0.163048,18,shades,649600
0.164344,18,shades,649600
0.174529,19,shades,649600
0.161858,19,shades,649600
0.205081,19,shades,649600
0.161320,19,shades,649600
0.236883,19,shades,649600
0.202607,19,shades,649600
0.188854,19,shades,649600
0.171066,19,shades,649600
0.177136,19,shades,649600
0.184416,19,shades,649600
0.153403,20,shades,649600
0.151875,20,shades,649600
0.148792,20,shades,649600
0.190696,20,shades,649600
0.165167,20,shades,649600
0.164925,20,shades,649600
0.152707,20,shades,649600
0.159562,20,shades,649600
0.147024,20,shades,649600
0.147231,20,shades,649600
0.169564,21,shades,649600
0.168195,21,shades,649600
0.167154,21,shades,649600
0.179788,21,shades,649600
0.166178,21,shades,649600
0.171663,21,shades,649600
0.203730,21,shades,649600
0.176393,21,shades,649600
0.189179,21,shades,649600
0.222288,21,shades,649600
0.198343,22,shades,649600
0.171585,22,shades,649600
0.191548,22,shades,649600
0.195558,22,shades,649600
0.208887,22,shades,649600
0.227805,22,shades,649600
0.174925,22,shades,649600
0.183057,22,shades,649600
0.176118,22,shades,649600
0.179318,22,shades,649600
0.157302,23,shades,649600
0.222545,23,shades,649600
0.217243,23,shades,649600
0.203221,23,shades,649600
0.161212,23,shades,649600
0.161242,23,shades,649600
0.177178,23,shades,649600
0.201667,23,shades,649600
0.236091,23,shades,649600
0.211090,23,shades,649600
0.182256,24,shades,649600
0.156080,24,shades,649600
0.185325,24,shades,649600
0.208076,24,shades,649600
0.215875,24,shades,649600
0.154968,24,shades,649600
0.176060,24,shades,649600
0.157989,24,shades,649600
0.197340,24,shades,649600
0.212184,24,shades,649600
0.180545,25,shades,649600
0.187897,25,shades,649600
0.262092,25,shades,649600
0.182347,25,shades,649600
0.184457,25,shades,649600
0.179543,25,shades,649600
0.216058,25,shades,649600
0.197304,25,shades,649600
0.188372,25,shades,649600
0.187577,25,shades,649600
