0.079446,1,shades,113850
0.069344,1,shades,113850
0.085533,1,shades,113850
0.075716,1,shades,113850
0.074709,1,shades,113850
0.088051,1,shades,113850
0.100430,1,shades,113850
0.072638,1,shades,113850
0.124308,1,shades,113850
0.107933,1,shades,113850
0.055023,2,shades,113850
0.050487,2,shades,113850
0.049498,2,shades,113850
0.052276,2,shades,113850
0.047874,2,shades,113850
0.051817,2,shades,113850
0.045040,2,shades,113850
0.052145,2,shades,113850
0.054876,2,shades,113850
0.041622,2,shades,113850
0.041464,3,shades,113850
0.041573,3,shades,113850
0.038802,3,shades,113850
0.047068,3,shades,113850
0.040466,3,shades,113850
0.042654,3,shades,113850
0.049763,3,shades,113850
0.053588,3,shades,113850
0.047926,3,shades,113850
0.040217,3,shades,113850
0.028921,4,shades,113850
0.037792,4,shades,113850
0.047788,4,shades,113850
0.028607,4,shades,113850
0.031851,4,shades,113850
0.043513,4,shades,113850
0.028714,4,shades,113850
0.032267,4,shades,113850
0.045781,4,shades,113850
0.026887,4,shades,113850
0.052412,5,shades,113850
0.038806,5,shades,113850
0.039845,5,shades,113850
0.044836,5,shades,113850
0.039058,5,shades,113850
0.041550,5,shades,113850
0.040966,5,shades,113850
0.042827,5,shades,113850
0.044516,5,shades,113850
0.049566,5,shades,113850
0.038874,6,shades,113850
0.039123,6,shades,113850
0.042154,6,shades,113850
0.034686,6,shades,113850
0.040538,6,shades,113850
0.063881,6,shades,113850
0.130029,6,shades,113850
0.043726,6,shades,113850
0.053238,6,shades,113850
0.053954,6,shades,113850
0.054121,7,shades,113850
0.034699,7,shades,113850
0.035306,7,shades,113850
0.034302,7,shades,113850
0.034331,7,shades,113850
0.047625,7,shades,113850
0.034913,7,shades,113850
0.037302,7,shades,113850
0.033949,7,shades,113850
0.039087,7,shades,113850
0.033783,8,shades,113850
0.035014,8,shades,113850
0.071701,8,shades,113850
0.027444,8,shades,113850
0.036329,8,shades,113850
0.027719,8,shades,113850
0.039151,8,shades,113850
0.042742,8,shades,113850
0.031274,8,shades,113850
0.034204,8,shades,113850
0.040855,9,shades,113850
0.035625,9,shades,113850
0.037020,9,shades,113850
0.041031,9,shades,113850
0.039435,9,shades,113850
0.037385,9,shades,113850
0.044156,9,shades,113850
0.045921,9,shades,113850
0.096823,9,shades,113850
0.047242,9,shades,113850
0.045822,10,shades,113850
0.048146,10,shades,113850
0.036236,10,shades,113850
0.034612,10,shades,113850
0.047811,10,shades,113850
0.034125,10,shades,113850
0.035452,10,shades,113850
0.047249,10,shades,113850
0.032737,10,shades,113850
0.033745,10,shades,113850
0.049815,11,shades,113850
0.030500,11,shades,113850
0.031795,11,shades,113850
0.041595,11,shades,113850
0.033962,11,shades,113850
0.043232,11,shades,113850
0.043698,11,shades,113850
0.033627,11,shades,113850
0.037747,11,shades,113850
0.035694,11,shades,113850
0.032930,12,shades,113850
0.028937,12,shades,113850
0.046401,12,shades,113850
0.031923,12,shades,113850
0.030992,12,shades,113850
0.040570,12,shades,113850
0.027999,12,shades,113850
0.029067,12,shades,113850
0.034642,12,shades,113850
0.073368,12,shades,113850
0.052832,13,shades,113850
0.046649,13,shades,113850
0.098129,13,shades,113850
0.048087,13,shades,113850
0.036631,13,shades,113850
0.037270,13,shades,113850
0.034074,13,shades,113850
0.035825,13,shades,113850
0.031764,13,shades,113850
0.033014,13,shades,113850
0.041517,14,shades,113850
0.033821,14,shades,113850
0.032792,14,shades,113850
0.050417,14,shades,113850
0.032885,14,shades,113850
0.033102,14,shades,113850
0.042819,14,shades,113850
0.033712,14,shades,113850
0.038742,14,shades,113850
0.035050,14,shades,113850
0.034504,15,shades,113850
0.041148,15,shades,113850
0.035820,15,shades,113850
0.029443,15,shades,113850
0.030219,15,shades,113850
0.036613,15,shades,113850
0.030591,15,shades,113850
0.033765,15,shades,113850
0.041122,15,shades,113850
0.033851,15,shades,113850
0.028747,16,shades,113850
0.039276,16,shades,113850
0.040342,16,shades,113850
0.055903,16,shades,113850
0.035839,16,shades,113850
0.049750,16,shades,113850
0.040046,16,shades,113850
0.040428,16,shades,113850
0.033745,16,shades,113850
0.039778,16,shades,113850
0.039023,17,shades,113850
0.040295,17,shades,113850
0.038096,17,shades,113850
0.051040,17,shades,113850
0.033291,17,shades,113850
0.032539,17,shades,113850
0.038130,17,shades,113850
0.037835,17,shades,113850
0.037744,17,shades,113850
0.057343,17,shades,113850
0.029534,18,shades,113850
0.030427,18,shades,113850
0.037942,18,shades,113850
0.037284,18,shades,113850
0.032825,18,shades,113850
0.038904,18,shades,113850
0.033259,18,shades,113850
0.032983,18,shades,113850
0.041741,18,shades,113850
0.030447,18,shades,113850
0.034155,19,shades,113850
0.045424,19,shades,113850
0.030483,19,shades,113850
0.033747,19,shades,113850
0.087302,19,shades,113850
0.042193,19,shades,113850
0.043494,19,shades,113850
0.043105,19,shades,113850
0.037602,19,shades,113850
0.036896,19,shades,113850
0.043950,20,shades,113850
0.039608,20,shades,113850
0.034327,20,shades,113850
0.041441,20,shades,113850
0.035493,20,shades,113850
0.038413,20,shades,113850
0.045032,20,shades,113850
0.030449,20,shades,113850
0.030312,20,shades,113850
0.046518,20,shades,113850
0.030814,21,shades,113850
0.045356,21,shades,113850
0.045865,21,shades,113850
0.031644,21,shades,113850
